Finished,id,age,age_bin,MTurk_ID,group_id,study_id,zip,president,attention,effort,cCases_1_conf,cCases_2_conf,cCases_3_conf,aCases_1_conf,aCases_2_conf,aCases_3_conf,deaths_1_conf,deaths_2_conf,deaths_3_conf,rt,past_social_iso_1,futur_social_iso_1,time_to_stop_dist,lb,decrease,outcome,day,estimate,confidence
1,755,25,young,A3KK5FKG3L0Q66,ta_2,2,8861,Donald Trump,6,10,83,60,50,60,40,48,42,49,58,158.959,81,92,7,393782,FALSE,cCases,3,416300,50
1,755,25,young,A3KK5FKG3L0Q66,ta_2,2,8861,Donald Trump,6,10,83,60,50,60,40,48,42,49,58,158.959,81,92,7,393782,FALSE,aCases,1,420000,60
1,755,25,young,A3KK5FKG3L0Q66,ta_2,2,8861,Donald Trump,6,10,83,60,50,60,40,48,42,49,58,158.959,81,92,7,393782,FALSE,aCases,2,433500,40
1,755,25,young,A3KK5FKG3L0Q66,ta_2,2,8861,Donald Trump,6,10,83,60,50,60,40,48,42,49,58,158.959,81,92,7,393782,FALSE,aCases,3,463000,48
1,755,25,young,A3KK5FKG3L0Q66,ta_2,2,8861,Donald Trump,6,10,83,60,50,60,40,48,42,49,58,158.959,81,92,7,393782,FALSE,deaths,1,15000,42
1,755,25,young,A3KK5FKG3L0Q66,ta_2,2,8861,Donald Trump,6,10,83,60,50,60,40,48,42,49,58,158.959,81,92,7,393782,FALSE,deaths,2,16200,49
1,755,25,young,A3KK5FKG3L0Q66,ta_2,2,8861,Donald Trump,6,10,83,60,50,60,40,48,42,49,58,158.959,81,92,7,393782,FALSE,deaths,3,21200,58
1,756,37,middle,A3PIRKF57QSWMS,ta_1,1,97702,Trump,6,10,13,17,47,55,66,78,34,43,51,157.955,100,100,7,96968,FALSE,cCases,1,150000,13
1,756,37,middle,A3PIRKF57QSWMS,ta_1,1,97702,Trump,6,10,13,17,47,55,66,78,34,43,51,157.955,100,100,7,96968,FALSE,cCases,2,200000,17
1,756,37,middle,A3PIRKF57QSWMS,ta_1,1,97702,Trump,6,10,13,17,47,55,66,78,34,43,51,157.955,100,100,7,96968,FALSE,cCases,3,500000,47
1,756,37,middle,A3PIRKF57QSWMS,ta_1,1,97702,Trump,6,10,13,17,47,55,66,78,34,43,51,157.955,100,100,7,96968,FALSE,aCases,1,500000,55
1,756,37,middle,A3PIRKF57QSWMS,ta_1,1,97702,Trump,6,10,13,17,47,55,66,78,34,43,51,157.955,100,100,7,96968,FALSE,aCases,2,750000,66
1,756,37,middle,A3PIRKF57QSWMS,ta_1,1,97702,Trump,6,10,13,17,47,55,66,78,34,43,51,157.955,100,100,7,96968,FALSE,aCases,3,1500000,78
1,756,37,middle,A3PIRKF57QSWMS,ta_1,1,97702,Trump,6,10,13,17,47,55,66,78,34,43,51,157.955,100,100,7,96968,FALSE,deaths,1,2500,34
1,756,37,middle,A3PIRKF57QSWMS,ta_1,1,97702,Trump,6,10,13,17,47,55,66,78,34,43,51,157.955,100,100,7,96968,FALSE,deaths,2,5000,43
1,756,37,middle,A3PIRKF57QSWMS,ta_1,1,97702,Trump,6,10,13,17,47,55,66,78,34,43,51,157.955,100,100,7,96968,FALSE,deaths,3,15000,51
1,757,37,middle,A1DX0Z20W07YOR,g_1,1,22485,Donald Trump,6,10,71,62,61,41,41,37,40,40,41,210.615,100,91,6,96968,FALSE,cCases,1,105000,71
1,757,37,middle,A1DX0Z20W07YOR,g_1,1,22485,Donald Trump,6,10,71,62,61,41,41,37,40,40,41,210.615,100,91,6,96968,FALSE,cCases,2,115000,62
1,757,37,middle,A1DX0Z20W07YOR,g_1,1,22485,Donald Trump,6,10,71,62,61,41,41,37,40,40,41,210.615,100,91,6,96968,FALSE,cCases,3,120000,61
1,757,37,middle,A1DX0Z20W07YOR,g_1,1,22485,Donald Trump,6,10,71,62,61,41,41,37,40,40,41,210.615,100,91,6,96968,FALSE,aCases,1,115000,41
1,757,37,middle,A1DX0Z20W07YOR,g_1,1,22485,Donald Trump,6,10,71,62,61,41,41,37,40,40,41,210.615,100,91,6,96968,FALSE,aCases,2,125000,41
1,757,37,middle,A1DX0Z20W07YOR,g_1,1,22485,Donald Trump,6,10,71,62,61,41,41,37,40,40,41,210.615,100,91,6,96968,FALSE,aCases,3,130000,37
1,757,37,middle,A1DX0Z20W07YOR,g_1,1,22485,Donald Trump,6,10,71,62,61,41,41,37,40,40,41,210.615,100,91,6,96968,FALSE,deaths,1,1800,40
1,757,37,middle,A1DX0Z20W07YOR,g_1,1,22485,Donald Trump,6,10,71,62,61,41,41,37,40,40,41,210.615,100,91,6,96968,FALSE,deaths,2,2200,40
1,757,37,middle,A1DX0Z20W07YOR,g_1,1,22485,Donald Trump,6,10,71,62,61,41,41,37,40,40,41,210.615,100,91,6,96968,FALSE,deaths,3,2600,41
1,758,24,young,A2WNTI69VVVWMZ,ta_2,2,70129,Donald Trump,6,9,24,23,25,16,16,17,15,20,20,127.633,78,83,5,393782,FALSE,cCases,1,500000,24
1,758,24,young,A2WNTI69VVVWMZ,ta_2,2,70129,Donald Trump,6,9,24,23,25,16,16,17,15,20,20,127.633,78,83,5,393782,FALSE,cCases,2,670000,23
1,758,24,young,A2WNTI69VVVWMZ,ta_2,2,70129,Donald Trump,6,9,24,23,25,16,16,17,15,20,20,127.633,78,83,5,393782,FALSE,cCases,3,900000,25
1,758,24,young,A2WNTI69VVVWMZ,ta_2,2,70129,Donald Trump,6,9,24,23,25,16,16,17,15,20,20,127.633,78,83,5,393782,FALSE,aCases,1,570000,16
1,758,24,young,A2WNTI69VVVWMZ,ta_2,2,70129,Donald Trump,6,9,24,23,25,16,16,17,15,20,20,127.633,78,83,5,393782,FALSE,aCases,2,720000,16
1,758,24,young,A2WNTI69VVVWMZ,ta_2,2,70129,Donald Trump,6,9,24,23,25,16,16,17,15,20,20,127.633,78,83,5,393782,FALSE,aCases,3,950000,17
1,758,24,young,A2WNTI69VVVWMZ,ta_2,2,70129,Donald Trump,6,9,24,23,25,16,16,17,15,20,20,127.633,78,83,5,393782,FALSE,deaths,1,18000,15
1,758,24,young,A2WNTI69VVVWMZ,ta_2,2,70129,Donald Trump,6,9,24,23,25,16,16,17,15,20,20,127.633,78,83,5,393782,FALSE,deaths,2,25500,20
1,758,24,young,A2WNTI69VVVWMZ,ta_2,2,70129,Donald Trump,6,9,24,23,25,16,16,17,15,20,20,127.633,78,83,5,393782,FALSE,deaths,3,37000,20
1,759,30,middle,A2ATXOR5WL2S0Q,g_1,1,85034,Donald Trump,6,8,50,60,65,50,50,50,55,60,60,298.182,90,80,6,96968,TRUE,cCases,1,10000,50
1,759,30,middle,A2ATXOR5WL2S0Q,g_1,1,85034,Donald Trump,6,8,50,60,65,50,50,50,55,60,60,298.182,90,80,6,96968,TRUE,cCases,2,10500,60
1,759,30,middle,A2ATXOR5WL2S0Q,g_1,1,85034,Donald Trump,6,8,50,60,65,50,50,50,55,60,60,298.182,90,80,6,96968,TRUE,cCases,3,10700,65
1,759,30,middle,A2ATXOR5WL2S0Q,g_1,1,85034,Donald Trump,6,8,50,60,65,50,50,50,55,60,60,298.182,90,80,6,96968,TRUE,aCases,1,10100,50
1,759,30,middle,A2ATXOR5WL2S0Q,g_1,1,85034,Donald Trump,6,8,50,60,65,50,50,50,55,60,60,298.182,90,80,6,96968,TRUE,aCases,2,10600,50
1,759,30,middle,A2ATXOR5WL2S0Q,g_1,1,85034,Donald Trump,6,8,50,60,65,50,50,50,55,60,60,298.182,90,80,6,96968,TRUE,aCases,3,10700,50
1,759,30,middle,A2ATXOR5WL2S0Q,g_1,1,85034,Donald Trump,6,8,50,60,65,50,50,50,55,60,60,298.182,90,80,6,96968,TRUE,deaths,1,1500,55
1,759,30,middle,A2ATXOR5WL2S0Q,g_1,1,85034,Donald Trump,6,8,50,60,65,50,50,50,55,60,60,298.182,90,80,6,96968,TRUE,deaths,2,1600,60
1,759,30,middle,A2ATXOR5WL2S0Q,g_1,1,85034,Donald Trump,6,8,50,60,65,50,50,50,55,60,60,298.182,90,80,6,96968,TRUE,deaths,3,1700,60
1,760,28,young,A2FOUSWQDYHIE0,g_2,2,11718,Donald Trump,6,10,70,64,61,41,31,25,76,71,65,281.542,93,94,7,393782,FALSE,cCases,1,405245,70
1,760,28,young,A2FOUSWQDYHIE0,g_2,2,11718,Donald Trump,6,10,70,64,61,41,31,25,76,71,65,281.542,93,94,7,393782,FALSE,cCases,2,425250,64
1,760,28,young,A2FOUSWQDYHIE0,g_2,2,11718,Donald Trump,6,10,70,64,61,41,31,25,76,71,65,281.542,93,94,7,393782,FALSE,cCases,3,450000,61
1,760,28,young,A2FOUSWQDYHIE0,g_2,2,11718,Donald Trump,6,10,70,64,61,41,31,25,76,71,65,281.542,93,94,7,393782,FALSE,aCases,1,515000,41
1,760,28,young,A2FOUSWQDYHIE0,g_2,2,11718,Donald Trump,6,10,70,64,61,41,31,25,76,71,65,281.542,93,94,7,393782,FALSE,aCases,2,560000,31
1,760,28,young,A2FOUSWQDYHIE0,g_2,2,11718,Donald Trump,6,10,70,64,61,41,31,25,76,71,65,281.542,93,94,7,393782,FALSE,aCases,3,625000,25
1,760,28,young,A2FOUSWQDYHIE0,g_2,2,11718,Donald Trump,6,10,70,64,61,41,31,25,76,71,65,281.542,93,94,7,393782,FALSE,deaths,1,13020,76
1,760,28,young,A2FOUSWQDYHIE0,g_2,2,11718,Donald Trump,6,10,70,64,61,41,31,25,76,71,65,281.542,93,94,7,393782,FALSE,deaths,2,13300,71
1,760,28,young,A2FOUSWQDYHIE0,g_2,2,11718,Donald Trump,6,10,70,64,61,41,31,25,76,71,65,281.542,93,94,7,393782,FALSE,deaths,3,13400,65
1,761,69,old,A1QC1K71RGKZBI,ta_1,1,85730,Donald Trump,6,10,39,66,81,32,50,27,66,59,31,412.597,100,100,3,96968,TRUE,cCases,1,350,39
1,761,69,old,A1QC1K71RGKZBI,ta_1,1,85730,Donald Trump,6,10,39,66,81,32,50,27,66,59,31,412.597,100,100,3,96968,TRUE,cCases,2,550,66
1,761,69,old,A1QC1K71RGKZBI,ta_1,1,85730,Donald Trump,6,10,39,66,81,32,50,27,66,59,31,412.597,100,100,3,96968,TRUE,cCases,3,1000,81
1,761,69,old,A1QC1K71RGKZBI,ta_1,1,85730,Donald Trump,6,10,39,66,81,32,50,27,66,59,31,412.597,100,100,3,96968,TRUE,aCases,1,100,32
1,761,69,old,A1QC1K71RGKZBI,ta_1,1,85730,Donald Trump,6,10,39,66,81,32,50,27,66,59,31,412.597,100,100,3,96968,TRUE,aCases,2,450,50
1,761,69,old,A1QC1K71RGKZBI,ta_1,1,85730,Donald Trump,6,10,39,66,81,32,50,27,66,59,31,412.597,100,100,3,96968,TRUE,aCases,3,2800,27
1,761,69,old,A1QC1K71RGKZBI,ta_1,1,85730,Donald Trump,6,10,39,66,81,32,50,27,66,59,31,412.597,100,100,3,96968,TRUE,deaths,1,20,66
1,761,69,old,A1QC1K71RGKZBI,ta_1,1,85730,Donald Trump,6,10,39,66,81,32,50,27,66,59,31,412.597,100,100,3,96968,TRUE,deaths,2,50,59
1,761,69,old,A1QC1K71RGKZBI,ta_1,1,85730,Donald Trump,6,10,39,66,81,32,50,27,66,59,31,412.597,100,100,3,96968,TRUE,deaths,3,300,31
1,762,66,old,A3HNPSPTA0NIR6,g_1,1,76048,TRUMP,6,10,51,61,55,70,66,73,53,59,53,266.511,100,100,6,96968,TRUE,cCases,1,35000,51
1,762,66,old,A3HNPSPTA0NIR6,g_1,1,76048,TRUMP,6,10,51,61,55,70,66,73,53,59,53,266.511,100,100,6,96968,TRUE,cCases,2,45000,61
1,762,66,old,A3HNPSPTA0NIR6,g_1,1,76048,TRUMP,6,10,51,61,55,70,66,73,53,59,53,266.511,100,100,6,96968,TRUE,cCases,3,50000,55
1,762,66,old,A3HNPSPTA0NIR6,g_1,1,76048,TRUMP,6,10,51,61,55,70,66,73,53,59,53,266.511,100,100,6,96968,TRUE,aCases,1,50000,70
1,762,66,old,A3HNPSPTA0NIR6,g_1,1,76048,TRUMP,6,10,51,61,55,70,66,73,53,59,53,266.511,100,100,6,96968,TRUE,aCases,2,70000,66
1,762,66,old,A3HNPSPTA0NIR6,g_1,1,76048,TRUMP,6,10,51,61,55,70,66,73,53,59,53,266.511,100,100,6,96968,TRUE,aCases,3,87000,73
1,762,66,old,A3HNPSPTA0NIR6,g_1,1,76048,TRUMP,6,10,51,61,55,70,66,73,53,59,53,266.511,100,100,6,96968,TRUE,deaths,1,2500,53
1,762,66,old,A3HNPSPTA0NIR6,g_1,1,76048,TRUMP,6,10,51,61,55,70,66,73,53,59,53,266.511,100,100,6,96968,TRUE,deaths,2,3400,59
1,762,66,old,A3HNPSPTA0NIR6,g_1,1,76048,TRUMP,6,10,51,61,55,70,66,73,53,59,53,266.511,100,100,6,96968,TRUE,deaths,3,5700,53
1,763,29,young,AC1OPZLADEEBM,ta_1,1,75077,Donald Trump,6,10,50,50,30,88,86,91,80,82,82,125.909,83,84,6,96968,FALSE,cCases,1,200000,50
1,763,29,young,AC1OPZLADEEBM,ta_1,1,75077,Donald Trump,6,10,50,50,30,88,86,91,80,82,82,125.909,83,84,6,96968,FALSE,cCases,2,500000,50
1,763,29,young,AC1OPZLADEEBM,ta_1,1,75077,Donald Trump,6,10,50,50,30,88,86,91,80,82,82,125.909,83,84,6,96968,FALSE,cCases,3,1000000,30
1,763,29,young,AC1OPZLADEEBM,ta_1,1,75077,Donald Trump,6,10,50,50,30,88,86,91,80,82,82,125.909,83,84,6,96968,FALSE,aCases,1,126000,88
1,763,29,young,AC1OPZLADEEBM,ta_1,1,75077,Donald Trump,6,10,50,50,30,88,86,91,80,82,82,125.909,83,84,6,96968,FALSE,aCases,2,156000,86
1,763,29,young,AC1OPZLADEEBM,ta_1,1,75077,Donald Trump,6,10,50,50,30,88,86,91,80,82,82,125.909,83,84,6,96968,FALSE,aCases,3,186000,91
1,763,29,young,AC1OPZLADEEBM,ta_1,1,75077,Donald Trump,6,10,50,50,30,88,86,91,80,82,82,125.909,83,84,6,96968,FALSE,deaths,1,3400,80
1,763,29,young,AC1OPZLADEEBM,ta_1,1,75077,Donald Trump,6,10,50,50,30,88,86,91,80,82,82,125.909,83,84,6,96968,FALSE,deaths,2,5400,82
1,763,29,young,AC1OPZLADEEBM,ta_1,1,75077,Donald Trump,6,10,50,50,30,88,86,91,80,82,82,125.909,83,84,6,96968,FALSE,deaths,3,7400,82
1,764,44,middle,A31DW3YPATSYI,ta_2,2,75652,Donald trump,6,9,75,88,76,70,91,95,81,90,98,150.013,74,91,5,393782,TRUE,cCases,1,5000,75
1,764,44,middle,A31DW3YPATSYI,ta_2,2,75652,Donald trump,6,9,75,88,76,70,91,95,81,90,98,150.013,74,91,5,393782,TRUE,cCases,2,10000,88
1,764,44,middle,A31DW3YPATSYI,ta_2,2,75652,Donald trump,6,9,75,88,76,70,91,95,81,90,98,150.013,74,91,5,393782,TRUE,cCases,3,18000,76
1,764,44,middle,A31DW3YPATSYI,ta_2,2,75652,Donald trump,6,9,75,88,76,70,91,95,81,90,98,150.013,74,91,5,393782,TRUE,aCases,1,7000,70
1,764,44,middle,A31DW3YPATSYI,ta_2,2,75652,Donald trump,6,9,75,88,76,70,91,95,81,90,98,150.013,74,91,5,393782,TRUE,aCases,2,12000,91
1,764,44,middle,A31DW3YPATSYI,ta_2,2,75652,Donald trump,6,9,75,88,76,70,91,95,81,90,98,150.013,74,91,5,393782,TRUE,aCases,3,20000,95
1,764,44,middle,A31DW3YPATSYI,ta_2,2,75652,Donald trump,6,9,75,88,76,70,91,95,81,90,98,150.013,74,91,5,393782,TRUE,deaths,1,8000,81
1,764,44,middle,A31DW3YPATSYI,ta_2,2,75652,Donald trump,6,9,75,88,76,70,91,95,81,90,98,150.013,74,91,5,393782,TRUE,deaths,2,12000,90
1,764,44,middle,A31DW3YPATSYI,ta_2,2,75652,Donald trump,6,9,75,88,76,70,91,95,81,90,98,150.013,74,91,5,393782,TRUE,deaths,3,18000,98
1,765,28,young,A290OV59Q76QC8,g_2,2,12355,trump,6,9,7,6,6,1,1,1,2,1,1,158.069,50,51,7,393782,FALSE,cCases,1,750000,7
1,765,28,young,A290OV59Q76QC8,g_2,2,12355,trump,6,9,7,6,6,1,1,1,2,1,1,158.069,50,51,7,393782,FALSE,cCases,2,800000,6
1,765,28,young,A290OV59Q76QC8,g_2,2,12355,trump,6,9,7,6,6,1,1,1,2,1,1,158.069,50,51,7,393782,FALSE,cCases,3,900000,6
1,765,28,young,A290OV59Q76QC8,g_2,2,12355,trump,6,9,7,6,6,1,1,1,2,1,1,158.069,50,51,7,393782,FALSE,aCases,1,100000,1
1,765,28,young,A290OV59Q76QC8,g_2,2,12355,trump,6,9,7,6,6,1,1,1,2,1,1,158.069,50,51,7,393782,FALSE,aCases,2,1250000,1
1,765,28,young,A290OV59Q76QC8,g_2,2,12355,trump,6,9,7,6,6,1,1,1,2,1,1,158.069,50,51,7,393782,FALSE,aCases,3,1500000,1
1,765,28,young,A290OV59Q76QC8,g_2,2,12355,trump,6,9,7,6,6,1,1,1,2,1,1,158.069,50,51,7,393782,FALSE,deaths,1,100000,2
1,765,28,young,A290OV59Q76QC8,g_2,2,12355,trump,6,9,7,6,6,1,1,1,2,1,1,158.069,50,51,7,393782,FALSE,deaths,2,125000,1
1,765,28,young,A290OV59Q76QC8,g_2,2,12355,trump,6,9,7,6,6,1,1,1,2,1,1,158.069,50,51,7,393782,FALSE,deaths,3,150000,1
1,766,23,young,A3T45R6BZLS5MO,g_2,2,75287,Donald Trump,6,10,65,100,74,5,5,6,27,38,27,46.632,6,7,4,393782,TRUE,cCases,1,68211,65
1,766,23,young,A3T45R6BZLS5MO,g_2,2,75287,Donald Trump,6,10,65,100,74,5,5,6,27,38,27,46.632,6,7,4,393782,TRUE,cCases,2,393782,100
1,766,23,young,A3T45R6BZLS5MO,g_2,2,75287,Donald Trump,6,10,65,100,74,5,5,6,27,38,27,46.632,6,7,4,393782,TRUE,cCases,3,485458,74
1,766,23,young,A3T45R6BZLS5MO,g_2,2,75287,Donald Trump,6,10,65,100,74,5,5,6,27,38,27,46.632,6,7,4,393782,TRUE,aCases,1,150,5
1,766,23,young,A3T45R6BZLS5MO,g_2,2,75287,Donald Trump,6,10,65,100,74,5,5,6,27,38,27,46.632,6,7,4,393782,TRUE,aCases,2,4857,5
1,766,23,young,A3T45R6BZLS5MO,g_2,2,75287,Donald Trump,6,10,65,100,74,5,5,6,27,38,27,46.632,6,7,4,393782,TRUE,aCases,3,5487,6
1,766,23,young,A3T45R6BZLS5MO,g_2,2,75287,Donald Trump,6,10,65,100,74,5,5,6,27,38,27,46.632,6,7,4,393782,TRUE,deaths,1,150,27
1,766,23,young,A3T45R6BZLS5MO,g_2,2,75287,Donald Trump,6,10,65,100,74,5,5,6,27,38,27,46.632,6,7,4,393782,TRUE,deaths,2,280,38
1,766,23,young,A3T45R6BZLS5MO,g_2,2,75287,Donald Trump,6,10,65,100,74,5,5,6,27,38,27,46.632,6,7,4,393782,TRUE,deaths,3,375,27
1,767,29,young,A3LID2NIICZN7A,ta_1,1,63125,Trump,6,10,64,68,72,71,63,58,81,79,64,114.938,90,98,7,96968,TRUE,cCases,1,99000,64
1,767,29,young,A3LID2NIICZN7A,ta_1,1,63125,Trump,6,10,64,68,72,71,63,58,81,79,64,114.938,90,98,7,96968,TRUE,cCases,2,11000,68
1,767,29,young,A3LID2NIICZN7A,ta_1,1,63125,Trump,6,10,64,68,72,71,63,58,81,79,64,114.938,90,98,7,96968,TRUE,cCases,3,11500,72
1,767,29,young,A3LID2NIICZN7A,ta_1,1,63125,Trump,6,10,64,68,72,71,63,58,81,79,64,114.938,90,98,7,96968,TRUE,aCases,1,100000,71
1,767,29,young,A3LID2NIICZN7A,ta_1,1,63125,Trump,6,10,64,68,72,71,63,58,81,79,64,114.938,90,98,7,96968,TRUE,aCases,2,110000,63
1,767,29,young,A3LID2NIICZN7A,ta_1,1,63125,Trump,6,10,64,68,72,71,63,58,81,79,64,114.938,90,98,7,96968,TRUE,aCases,3,115000,58
1,767,29,young,A3LID2NIICZN7A,ta_1,1,63125,Trump,6,10,64,68,72,71,63,58,81,79,64,114.938,90,98,7,96968,TRUE,deaths,1,1600,81
1,767,29,young,A3LID2NIICZN7A,ta_1,1,63125,Trump,6,10,64,68,72,71,63,58,81,79,64,114.938,90,98,7,96968,TRUE,deaths,2,1900,79
1,767,29,young,A3LID2NIICZN7A,ta_1,1,63125,Trump,6,10,64,68,72,71,63,58,81,79,64,114.938,90,98,7,96968,TRUE,deaths,3,2400,64
1,768,34,middle,A3QJ65X28EAZS0,ta_2,2,13057,Donald Trump,6,10,62,92,67,60,64,66,61,82,62,151.143,100,100,7,393782,FALSE,cCases,1,600000,62
1,768,34,middle,A3QJ65X28EAZS0,ta_2,2,13057,Donald Trump,6,10,62,92,67,60,64,66,61,82,62,151.143,100,100,7,393782,FALSE,cCases,2,800000,92
1,768,34,middle,A3QJ65X28EAZS0,ta_2,2,13057,Donald Trump,6,10,62,92,67,60,64,66,61,82,62,151.143,100,100,7,393782,FALSE,cCases,3,1000000,67
1,768,34,middle,A3QJ65X28EAZS0,ta_2,2,13057,Donald Trump,6,10,62,92,67,60,64,66,61,82,62,151.143,100,100,7,393782,FALSE,aCases,1,1000000,60
1,768,34,middle,A3QJ65X28EAZS0,ta_2,2,13057,Donald Trump,6,10,62,92,67,60,64,66,61,82,62,151.143,100,100,7,393782,FALSE,aCases,2,1500000,64
1,768,34,middle,A3QJ65X28EAZS0,ta_2,2,13057,Donald Trump,6,10,62,92,67,60,64,66,61,82,62,151.143,100,100,7,393782,FALSE,aCases,3,2000000,66
1,768,34,middle,A3QJ65X28EAZS0,ta_2,2,13057,Donald Trump,6,10,62,92,67,60,64,66,61,82,62,151.143,100,100,7,393782,FALSE,deaths,1,16000,61
1,768,34,middle,A3QJ65X28EAZS0,ta_2,2,13057,Donald Trump,6,10,62,92,67,60,64,66,61,82,62,151.143,100,100,7,393782,FALSE,deaths,2,20000,82
1,768,34,middle,A3QJ65X28EAZS0,ta_2,2,13057,Donald Trump,6,10,62,92,67,60,64,66,61,82,62,151.143,100,100,7,393782,FALSE,deaths,3,24000,62
1,769,31,middle,A1VV25KGAB6EIE,ta_2,2,85286,Donald Trump,6,10,29,21,13,25,20,16,13,7,4,185.218,100,100,6,393782,FALSE,cCases,1,430000,29
1,769,31,middle,A1VV25KGAB6EIE,ta_2,2,85286,Donald Trump,6,10,29,21,13,25,20,16,13,7,4,185.218,100,100,6,393782,FALSE,cCases,2,500000,21
1,769,31,middle,A1VV25KGAB6EIE,ta_2,2,85286,Donald Trump,6,10,29,21,13,25,20,16,13,7,4,185.218,100,100,6,393782,FALSE,cCases,3,700000,13
1,769,31,middle,A1VV25KGAB6EIE,ta_2,2,85286,Donald Trump,6,10,29,21,13,25,20,16,13,7,4,185.218,100,100,6,393782,FALSE,aCases,1,1000000,25
1,769,31,middle,A1VV25KGAB6EIE,ta_2,2,85286,Donald Trump,6,10,29,21,13,25,20,16,13,7,4,185.218,100,100,6,393782,FALSE,aCases,2,1200000,20
1,769,31,middle,A1VV25KGAB6EIE,ta_2,2,85286,Donald Trump,6,10,29,21,13,25,20,16,13,7,4,185.218,100,100,6,393782,FALSE,aCases,3,1500000,16
1,769,31,middle,A1VV25KGAB6EIE,ta_2,2,85286,Donald Trump,6,10,29,21,13,25,20,16,13,7,4,185.218,100,100,6,393782,FALSE,deaths,1,20000,13
1,769,31,middle,A1VV25KGAB6EIE,ta_2,2,85286,Donald Trump,6,10,29,21,13,25,20,16,13,7,4,185.218,100,100,6,393782,FALSE,deaths,2,30000,7
1,769,31,middle,A1VV25KGAB6EIE,ta_2,2,85286,Donald Trump,6,10,29,21,13,25,20,16,13,7,4,185.218,100,100,6,393782,FALSE,deaths,3,50000,4
1,770,24,young,A1DIW2K1J89CMO,g_1,1,62221,Donald Trump,6,10,0,0,0,0,0,0,0,0,0,129.275,77,86,5,96968,FALSE,cCases,1,110000,0
1,770,24,young,A1DIW2K1J89CMO,g_1,1,62221,Donald Trump,6,10,0,0,0,0,0,0,0,0,0,129.275,77,86,5,96968,FALSE,cCases,2,150000,0
1,770,24,young,A1DIW2K1J89CMO,g_1,1,62221,Donald Trump,6,10,0,0,0,0,0,0,0,0,0,129.275,77,86,5,96968,FALSE,cCases,3,200000,0
1,770,24,young,A1DIW2K1J89CMO,g_1,1,62221,Donald Trump,6,10,0,0,0,0,0,0,0,0,0,129.275,77,86,5,96968,FALSE,aCases,1,150000,0
1,770,24,young,A1DIW2K1J89CMO,g_1,1,62221,Donald Trump,6,10,0,0,0,0,0,0,0,0,0,129.275,77,86,5,96968,FALSE,aCases,2,200000,0
1,770,24,young,A1DIW2K1J89CMO,g_1,1,62221,Donald Trump,6,10,0,0,0,0,0,0,0,0,0,129.275,77,86,5,96968,FALSE,aCases,3,270000,0
1,770,24,young,A1DIW2K1J89CMO,g_1,1,62221,Donald Trump,6,10,0,0,0,0,0,0,0,0,0,129.275,77,86,5,96968,FALSE,deaths,1,2000,0
1,770,24,young,A1DIW2K1J89CMO,g_1,1,62221,Donald Trump,6,10,0,0,0,0,0,0,0,0,0,129.275,77,86,5,96968,FALSE,deaths,2,2500,0
1,770,24,young,A1DIW2K1J89CMO,g_1,1,62221,Donald Trump,6,10,0,0,0,0,0,0,0,0,0,129.275,77,86,5,96968,FALSE,deaths,3,3300,0
1,771,38,middle,A142ZRU284W9O,g_1,1,44017,Donald Trump,6,10,59,37,30,17,14,11,42,32,22,63.238,99,99,7,96968,FALSE,cCases,1,144000,59
1,771,38,middle,A142ZRU284W9O,g_1,1,44017,Donald Trump,6,10,59,37,30,17,14,11,42,32,22,63.238,99,99,7,96968,FALSE,cCases,2,180000,37
1,771,38,middle,A142ZRU284W9O,g_1,1,44017,Donald Trump,6,10,59,37,30,17,14,11,42,32,22,63.238,99,99,7,96968,FALSE,cCases,3,220000,30
1,771,38,middle,A142ZRU284W9O,g_1,1,44017,Donald Trump,6,10,59,37,30,17,14,11,42,32,22,63.238,99,99,7,96968,FALSE,aCases,1,440000,17
1,771,38,middle,A142ZRU284W9O,g_1,1,44017,Donald Trump,6,10,59,37,30,17,14,11,42,32,22,63.238,99,99,7,96968,FALSE,aCases,2,570000,14
1,771,38,middle,A142ZRU284W9O,g_1,1,44017,Donald Trump,6,10,59,37,30,17,14,11,42,32,22,63.238,99,99,7,96968,FALSE,aCases,3,750000,11
1,771,38,middle,A142ZRU284W9O,g_1,1,44017,Donald Trump,6,10,59,37,30,17,14,11,42,32,22,63.238,99,99,7,96968,FALSE,deaths,1,2144,42
1,771,38,middle,A142ZRU284W9O,g_1,1,44017,Donald Trump,6,10,59,37,30,17,14,11,42,32,22,63.238,99,99,7,96968,FALSE,deaths,2,2557,32
1,771,38,middle,A142ZRU284W9O,g_1,1,44017,Donald Trump,6,10,59,37,30,17,14,11,42,32,22,63.238,99,99,7,96968,FALSE,deaths,3,3120,22
1,772,34,middle,A21XQYRKFFHL4A,ta_2,2,43701,trump,6,10,30,30,30,35,36,36,17,19,18,154.029,100,100,7,393782,FALSE,cCases,1,400000,30
1,772,34,middle,A21XQYRKFFHL4A,ta_2,2,43701,trump,6,10,30,30,30,35,36,36,17,19,18,154.029,100,100,7,393782,FALSE,cCases,2,550000,30
1,772,34,middle,A21XQYRKFFHL4A,ta_2,2,43701,trump,6,10,30,30,30,35,36,36,17,19,18,154.029,100,100,7,393782,FALSE,cCases,3,750000,30
1,772,34,middle,A21XQYRKFFHL4A,ta_2,2,43701,trump,6,10,30,30,30,35,36,36,17,19,18,154.029,100,100,7,393782,FALSE,aCases,1,450000,35
