"zip","est","est1","est2","est3","confidence","decrease","MTurk_ID","exp","group","day","id","past_social_iso_1","futur_social_iso_1","time_to_stop_dist","rt","attention","president","outcome","age","effort","new","lb","truth","n_start","state_id","z_est","z_conf"
85711,197000,150000,197000,225000,58,FALSE,"A2XON1EQOHHFE4",1,"ta",2,4540000,95,88,5,157.461,6,"Donald Trump","cCases",34,8,NA,96968,248079,1988,"AZ",1.37439949439943,2.30927529375223
85719,630292,242420,630292,775744,45,FALSE,"A2ZRWN2IRCQ3SZ",1,"g",2,7460000,85,87,5,483.524,6,"Donald Trump","cCases",22,9,NA,96968,248079,1988,"AZ",4.39732490418278,1.79167910722156
85719,775744,242420,630292,775744,25,FALSE,"A2ZRWN2IRCQ3SZ",1,"g",3,7460000,85,87,5,483.524,6,"Donald Trump","cCases",22,9,NA,96968,340775,1988,"AZ",5.41209218976342,0.995377281789753
85719,242420,242420,630292,775744,75,FALSE,"A2ZRWN2IRCQ3SZ",1,"g",1,7460000,85,87,5,483.524,6,"Donald Trump","cCases",22,9,NA,96968,165851,1988,"AZ",1.69127880930107,2.98613184536926
86001,550000,550000,7e+05,950000,40,FALSE,"A2NKWQBUT6Y0RA",2,"ta",1,0.0557,100,100,6,201.695,6,"Trump","cCases",47,10,1,393782,505959,1988,"AZ",1.94652648489002,1.58164981576908
86001,7e+05,550000,7e+05,950000,40,FALSE,"A2NKWQBUT6Y0RA",2,"ta",2,0.0557,100,100,6,201.695,6,"Trump","cCases",47,10,1,393782,590573,1988,"AZ",2.47739734440548,1.58164981576908
86001,950000,550000,7e+05,950000,40,FALSE,"A2NKWQBUT6Y0RA",2,"ta",3,0.0557,100,100,6,201.695,6,"Trump","cCases",47,10,1,393782,677570,1988,"AZ",3.36218211026458,1.58164981576908
86314,473000,418000,453000,473000,61,FALSE,"A2OX8TSRCU6NKD",2,"g",3,0.0519,85,91,3,354.176,6,"Trump","cCases",53,10,1,393782,677570,1988,"AZ",1.67401277700541,2.41201596904784
86314,4e+05,4e+05,450000,5e+05,65,FALSE,"A2JCHN90PRUWDH",3.2,"g",1,110,NA,NA,NA,320.78,6,"Donald Chump","cCases",26,10,NA,393782,505959,1988,"AZ",1.53595203733936,2.49261117650478
86314,450000,4e+05,450000,5e+05,60,FALSE,"A2JCHN90PRUWDH",3.2,"g",2,110,NA,NA,NA,320.78,6,"Donald Chump","cCases",26,10,NA,393782,590573,1988,"AZ",1.72794604200678,2.30087185523519
86314,453000,418000,453000,473000,68,FALSE,"A2OX8TSRCU6NKD",2,"g",2,0.0519,85,91,3,354.176,6,"Trump","cCases",53,10,1,393782,590573,1988,"AZ",1.60322999573669,2.68880468680743
86314,418000,418000,453000,473000,76,FALSE,"A2OX8TSRCU6NKD",2,"g",1,0.0519,85,91,3,354.176,6,"Trump","cCases",53,10,1,393782,505959,1988,"AZ",1.47936012851641,3.00513464996124
86314,5e+05,4e+05,450000,5e+05,75,FALSE,"A2JCHN90PRUWDH",3.2,"g",3,110,NA,NA,NA,320.78,6,"Donald Chump","cCases",26,10,NA,393782,677570,1988,"AZ",1.9199400466742,2.87608981904398
86315,550000,550000,650000,750000,60,FALSE,"A3K2VSBTT3WUTI",2,"g",1,0.1049,80,80,4,224.951,6,"Donald Trump","cCases",36,10,0,393782,505959,1988,"AZ",1.94652648489002,2.37247472365361
86315,2e+05,140000,2e+05,250000,50,FALSE,"A3K2VSBTT3WUTI",1,"g",2,10390000,50,50,5,223.529,6,"Donald Trump","cCases",36,10,NA,96968,248079,1988,"AZ",1.39532943593851,1.99075456357951
86315,140000,140000,2e+05,250000,50,FALSE,"A3K2VSBTT3WUTI",1,"g",1,10390000,50,50,5,223.529,6,"Donald Trump","cCases",36,10,NA,96968,165851,1988,"AZ",0.976730605156958,1.99075456357951
86315,650000,550000,650000,750000,45,FALSE,"A3K2VSBTT3WUTI",2,"g",2,0.1049,80,80,4,224.951,6,"Donald Trump","cCases",36,10,0,393782,590573,1988,"AZ",2.30044039123366,1.77935604274021
86315,750000,550000,650000,750000,30,FALSE,"A3K2VSBTT3WUTI",2,"g",3,0.1049,80,80,4,224.951,6,"Donald Trump","cCases",36,10,0,393782,677570,1988,"AZ",2.6543542975773,1.18623736182681
86315,250000,140000,2e+05,250000,50,FALSE,"A3K2VSBTT3WUTI",1,"g",3,10390000,50,50,5,223.529,6,"Donald Trump","cCases",36,10,NA,96968,340775,1988,"AZ",1.74416179492314,1.99075456357951
86401,5e+05,150000,250000,5e+05,51,FALSE,"A1C7WICX236U5Z",1,"ta",3,10470000,50,91,7,205.901,6,"Trump","cCases",42,10,NA,96968,340775,1988,"AZ",3.48832358984628,2.0305696548511
86401,150000,150000,250000,5e+05,52,FALSE,"A1C7WICX236U5Z",1,"ta",1,10470000,50,91,7,205.901,6,"Trump","cCases",42,10,NA,96968,165851,1988,"AZ",1.04649707695388,2.07038474612269
86401,250000,150000,250000,5e+05,51,FALSE,"A1C7WICX236U5Z",1,"ta",2,10470000,50,91,7,205.901,6,"Trump","cCases",42,10,NA,96968,248079,1988,"AZ",1.74416179492314,2.0305696548511
86403,130000,110000,130000,160000,83,FALSE,"A9N7QYMG6KIHD",1,"ta",2,4320000,97,96,4,227.727,6,"Donald Trump","cCases",56,10,NA,96968,248079,1988,"AZ",0.906964133360032,3.30465257554198
86403,160000,110000,130000,160000,77,FALSE,"A9N7QYMG6KIHD",1,"ta",3,4320000,97,96,4,227.727,6,"Donald Trump","cCases",56,10,NA,96968,340775,1988,"AZ",1.11626354875081,3.06576202791244
86403,110000,110000,130000,160000,82,FALSE,"A9N7QYMG6KIHD",1,"ta",1,4320000,97,96,4,227.727,6,"Donald Trump","cCases",56,10,NA,96968,165851,1988,"AZ",0.767431189766181,3.26483748427039
87031,5e+05,5e+05,650000,8e+05,61,FALSE,"A2J9BA9L4DYHHC",3.2,"g",1,501,NA,NA,NA,756.864,6,"Donald Trump","cCases",58,10,NA,393782,505959,1988,"NM",1.9199400466742,2.3392197194891
87031,8e+05,5e+05,650000,8e+05,52,FALSE,"A2J9BA9L4DYHHC",3.2,"g",3,501,NA,NA,NA,756.864,6,"Donald Trump","cCases",58,10,NA,393782,677570,1988,"NM",3.07190407467872,1.99408894120383
87031,650000,5e+05,650000,8e+05,60,FALSE,"A2J9BA9L4DYHHC",3.2,"g",2,501,NA,NA,NA,756.864,6,"Donald Trump","cCases",58,10,NA,393782,590573,1988,"NM",2.49592206067646,2.30087185523519
87109,1200000,5e+05,750000,1200000,30,FALSE,"A1X2J73SSA05TD",3.2,"ta",3,651,NA,NA,NA,219.891,6,"Donald Trump","cCases",47,10,NA,393782,677570,1988,"NM",4.60785611201809,1.15043592761759
87109,5e+05,5e+05,750000,1200000,30,FALSE,"A1X2J73SSA05TD",3.2,"ta",1,651,NA,NA,NA,219.891,6,"Donald Trump","cCases",47,10,NA,393782,505959,1988,"NM",1.9199400466742,1.15043592761759
87109,750000,5e+05,750000,1200000,31,FALSE,"A1X2J73SSA05TD",3.2,"ta",2,651,NA,NA,NA,219.891,6,"Donald Trump","cCases",47,10,NA,393782,590573,1988,"NM",2.8799100700113,1.18878379187151
87111,550000,450000,550000,7e+05,6,FALSE,"A3KF6O09H04SP7",2,"ta",2,0.0352,81,81,6,118.602,6,"Trump","cCases",35,10,1,393782,590573,1988,"NM",1.94652648489002,0.237247472365361
87111,450000,450000,550000,7e+05,9,FALSE,"A3KF6O09H04SP7",2,"ta",1,0.0352,81,81,6,118.602,6,"Trump","cCases",35,10,1,393782,505959,1988,"NM",1.59261257854638,0.355871208548042
87111,7e+05,450000,550000,7e+05,3,FALSE,"A3KF6O09H04SP7",2,"ta",3,0.0352,81,81,6,118.602,6,"Trump","cCases",35,10,1,393782,677570,1988,"NM",2.47739734440548,0.118623736182681
87505,667000,667000,750000,9e+05,71,FALSE,"A23B8D2WG3R7U7",2,"g",1,0.0422,95,96,7,200.477,6,"Donald Trump","cCases",25,10,1,393782,505959,1988,"NM",2.36060575531208,2.80742842299011
87505,9e+05,667000,750000,9e+05,64,FALSE,"A23B8D2WG3R7U7",2,"g",3,0.0422,95,96,7,200.477,6,"Donald Trump","cCases",25,10,1,393782,677570,1988,"NM",3.18522515709276,2.53063970523052
87505,750000,667000,750000,9e+05,66,FALSE,"A23B8D2WG3R7U7",2,"g",2,0.0422,95,96,7,200.477,6,"Donald Trump","cCases",25,10,1,393782,590573,1988,"NM",2.6543542975773,2.60972219601898
87506,350000,2e+05,350000,7e+05,31,FALSE,"A23TH591R5OPKP",1,"ta",2,6150000,84,85,5,145.484,6,"Donald Trump","cCases",35,10,NA,96968,248079,1988,"NM",2.44182651289239,1.23426782941929
87506,5e+05,5e+05,7e+05,1e+06,28,FALSE,"A23TH591R5OPKP",2,"ta",1,0.0833,92,92,6,111.987,6,"Donald Trump","cCases",35,10,0,393782,505959,1988,"NM",1.7695695317182,1.10715487103835
87506,2e+05,2e+05,350000,7e+05,44,FALSE,"A23TH591R5OPKP",1,"ta",1,6150000,84,85,5,145.484,6,"Donald Trump","cCases",35,10,NA,96968,165851,1988,"NM",1.39532943593851,1.75186401594997
87506,1e+06,5e+05,7e+05,1e+06,10,FALSE,"A23TH591R5OPKP",2,"ta",3,0.0833,92,92,6,111.987,6,"Donald Trump","cCases",35,10,0,393782,677570,1988,"NM",3.53913906343639,0.395412453942269
87506,7e+05,5e+05,7e+05,1e+06,18,FALSE,"A23TH591R5OPKP",2,"ta",2,0.0833,92,92,6,111.987,6,"Donald Trump","cCases",35,10,0,393782,590573,1988,"NM",2.47739734440548,0.711742417096084
87506,7e+05,2e+05,350000,7e+05,19,FALSE,"A23TH591R5OPKP",1,"ta",3,6150000,84,85,5,145.484,6,"Donald Trump","cCases",35,10,NA,96968,340775,1988,"NM",4.88365302578479,0.756486734160212
87901,150000,120000,150000,180000,20,FALSE,"A3H7LONGSJ9384",1,"g",2,5140000,90,95,5,375.438,6,"Donald Trump","cCases",60,9,NA,96968,248079,1988,"NM",1.04649707695388,0.796301825431802
87901,180000,120000,150000,180000,15,FALSE,"A3H7LONGSJ9384",1,"g",3,5140000,90,95,5,375.438,6,"Donald Trump","cCases",60,9,NA,96968,340775,1988,"NM",1.25579649234466,0.597226369073852
87901,120000,120000,150000,180000,30,FALSE,"A3H7LONGSJ9384",1,"g",1,5140000,90,95,5,375.438,6,"Donald Trump","cCases",60,9,NA,96968,165851,1988,"NM",0.837197661563107,1.1944527381477
88001,105000,105000,110000,115000,74,FALSE,"A2QSVBUPZQ9USZ",1,"ta",1,6590000,29,46,5,298.139,6,"Donald Trump","cCases",32,10,NA,96968,165851,1988,"NM",0.732547953867718,2.94631675409767
88001,115000,105000,110000,115000,36,FALSE,"A2QSVBUPZQ9USZ",1,"ta",3,6590000,29,46,5,298.139,6,"Donald Trump","cCases",32,10,NA,96968,340775,1988,"NM",0.802314425664644,1.43334328577724
88001,110000,105000,110000,115000,46,FALSE,"A2QSVBUPZQ9USZ",1,"ta",2,6590000,29,46,5,298.139,6,"Donald Trump","cCases",32,10,NA,96968,248079,1988,"NM",0.767431189766181,1.83149419849315
88007,580000,480000,580000,680000,29,FALSE,"A3VO62XB3T2TLB",2,"g",2,0.1083,95,95,7,138.092,6,"trump","cCases",68,9,0,393782,590573,1988,"NM",2.05270065679311,1.14669611643258
88007,680000,480000,580000,680000,16,FALSE,"A3VO62XB3T2TLB",2,"g",3,0.1083,95,95,7,138.092,6,"trump","cCases",68,9,0,393782,677570,1988,"NM",2.40661456313675,0.63265992630763
88007,150000,125000,150000,185000,20,FALSE,"A3VO62XB3T2TLB",1,"g",2,9190000,95,95,7,138.352,6,"Trump","cCases",68,10,NA,96968,248079,1988,"NM",1.04649707695388,0.796301825431802
88007,480000,480000,580000,680000,41,FALSE,"A3VO62XB3T2TLB",2,"g",1,0.1083,95,95,7,138.092,6,"trump","cCases",68,9,0,393782,505959,1988,"NM",1.69878675044947,1.6211910611633
88007,185000,125000,150000,185000,20,FALSE,"A3VO62XB3T2TLB",1,"g",3,9190000,95,95,7,138.352,6,"Trump","cCases",68,10,NA,96968,340775,1988,"NM",1.29067972824312,0.796301825431802
88007,125000,125000,150000,185000,19,FALSE,"A3VO62XB3T2TLB",1,"g",1,9190000,95,95,7,138.352,6,"Trump","cCases",68,10,NA,96968,165851,1988,"NM",0.872080897461569,0.756486734160212
88011,570000,450000,570000,650000,45,FALSE,"A3GE84T9AR3YS9",2,"ta",2,0.0116,95,85,6,135.772,6,"Donald Trump","cCases",28,10,1,393782,590573,1988,"NM",2.01730926615874,1.77935604274021
88011,450000,450000,570000,650000,50,FALSE,"A3GE84T9AR3YS9",2,"ta",1,0.0116,95,85,6,135.772,6,"Donald Trump","cCases",28,10,1,393782,505959,1988,"NM",1.59261257854638,1.97706226971134
88011,650000,450000,570000,650000,40,FALSE,"A3GE84T9AR3YS9",2,"ta",3,0.0116,95,85,6,135.772,6,"Donald Trump","cCases",28,10,1,393782,677570,1988,"NM",2.30044039123366,1.58164981576908
88063,3e+05,120000,240000,3e+05,28,FALSE,"A207MWA5U0GWA5",1,"g",3,3620000,100,100,4,276.737,6,"don trump","cCases",54,10,NA,96968,340775,1988,"NM",2.09299415390777,1.11482255560452
88063,240000,120000,240000,3e+05,39,FALSE,"A207MWA5U0GWA5",1,"g",2,3620000,100,100,4,276.737,6,"don trump","cCases",54,10,NA,96968,248079,1988,"NM",1.67439532312621,1.55278855959201
88063,120000,120000,240000,3e+05,84,FALSE,"A207MWA5U0GWA5",1,"g",1,3620000,100,100,4,276.737,6,"don trump","cCases",54,10,NA,96968,165851,1988,"NM",0.837197661563107,3.34446766681357
89005,125000,125000,170000,2e+05,70,FALSE,"A3D9DWZK2IS3RE",1,"ta",1,4410000,90,90,6,89.441,6,"Donald Trump","cCases",28,10,NA,96968,165851,1988,"NV",0.872080897461569,2.78705638901131
89005,170000,125000,170000,2e+05,64,FALSE,"A3D9DWZK2IS3RE",1,"ta",2,4410000,90,90,6,89.441,6,"Donald Trump","cCases",28,10,NA,96968,248079,1988,"NV",1.18603002054773,2.54816584138177
89005,2e+05,125000,170000,2e+05,59,FALSE,"A3D9DWZK2IS3RE",1,"ta",3,4410000,90,90,6,89.441,6,"Donald Trump","cCases",28,10,NA,96968,340775,1988,"NV",1.39532943593851,2.34909038502382
89011,5e+05,5e+05,8e+05,1e+06,51,FALSE,"A3DF70OJSXWOJ2",2,"g",1,0.012,100,100,7,132.522,6,"Donald J. Trump","cCases",46,10,1,393782,505959,1988,"NV",1.7695695317182,2.01660351510557
89011,1e+06,5e+05,8e+05,1e+06,52,FALSE,"A3DF70OJSXWOJ2",2,"g",3,0.012,100,100,7,132.522,6,"Donald J. Trump","cCases",46,10,1,393782,677570,1988,"NV",3.53913906343639,2.0561447604998
89011,8e+05,5e+05,8e+05,1e+06,51,FALSE,"A3DF70OJSXWOJ2",2,"g",2,0.012,100,100,7,132.522,6,"Donald J. Trump","cCases",46,10,1,393782,590573,1988,"NV",2.83131125074912,2.01660351510557
89084,670000,420000,560000,670000,9,FALSE,"A1LOXC6QUGTW08",2,"ta",3,0.0152,50,50,5,212.284,6,"Donald Trump","cCases",24,9,1,393782,677570,1988,"NV",2.37122317250238,0.355871208548042
89084,560000,420000,560000,670000,9,FALSE,"A1LOXC6QUGTW08",2,"ta",2,0.0152,50,50,5,212.284,6,"Donald Trump","cCases",24,9,1,393782,590573,1988,"NV",1.98191787552438,0.355871208548042
89084,420000,420000,560000,670000,9,FALSE,"A1LOXC6QUGTW08",2,"ta",1,0.0152,50,50,5,212.284,6,"Donald Trump","cCases",24,9,1,393782,505959,1988,"NV",1.48643840664329,0.355871208548042
89107,530000,415000,475000,530000,36,FALSE,"A3MHKFOJIXO7QN",2,"g",3,0.1056,16,19,5,328.718,6,"Donald Trump","cCases",26,8,0,393782,677570,1988,"NV",1.87574370362129,1.42348483419217
89107,210000,210000,3e+05,4e+05,13,FALSE,"A3MHKFOJIXO7QN",1,"g",1,4500000,83,80,5,253.084,6,"Donald Trump","cCases",26,9,NA,96968,165851,1988,"NV",1.46509590773544,0.517596186530672
89107,475000,415000,475000,530000,43,FALSE,"A3MHKFOJIXO7QN",2,"g",2,0.1056,16,19,5,328.718,6,"Donald Trump","cCases",26,8,0,393782,590573,1988,"NV",1.68109105513229,1.70027355195176
89107,3e+05,210000,3e+05,4e+05,50,FALSE,"A3MHKFOJIXO7QN",1,"g",2,4500000,83,80,5,253.084,6,"Donald Trump","cCases",26,9,NA,96968,248079,1988,"NV",2.09299415390777,1.99075456357951
89107,4e+05,210000,3e+05,4e+05,73,FALSE,"A3MHKFOJIXO7QN",1,"g",3,4500000,83,80,5,253.084,6,"Donald Trump","cCases",26,9,NA,96968,340775,1988,"NV",2.79065887187702,2.90650166282608
89107,415000,415000,475000,530000,68,FALSE,"A3MHKFOJIXO7QN",2,"g",1,0.1056,16,19,5,328.718,6,"Donald Trump","cCases",26,8,0,393782,505959,1988,"NV",1.4687427113261,2.68880468680743
89117,780934,470350,505752,780934,67,FALSE,"A3PJULJUIY8GQL",2,"g",3,0.1014,95,97,4,365.898,6,"Donald Trump","cCases",61,10,0,393782,677570,1988,"NV",2.76383402536564,2.6492634414132
89117,470350,470350,505752,780934,69,FALSE,"A3PJULJUIY8GQL",2,"g",1,0.1014,95,97,4,365.898,6,"Donald Trump","cCases",61,10,0,393782,505959,1988,"NV",1.66463405848731,2.72834593220166
89117,505752,470350,505752,780934,77,FALSE,"A3PJULJUIY8GQL",2,"g",2,0.1014,95,97,4,365.898,6,"Donald Trump","cCases",61,10,0,393782,590573,1988,"NV",1.78992665961108,3.04467589535547
89119,5e+05,450000,5e+05,550000,51,FALSE,"AQOXSP4W3ITSW",2,"ta",2,0.0445,95,80,4,228.881,6,"Donald Trump","cCases",50,10,1,393782,590573,1988,"NV",1.7695695317182,2.01660351510557
89119,405000,405000,405000,405000,50,FALSE,"A1B3OND8ULPLC9",2,"g",3,0.021,80,50,4,282.042,6,"Trump","cCases",37,10,1,393782,677570,1988,"NV",1.43335132069174,1.97706226971134
89119,550000,450000,5e+05,550000,50,FALSE,"AQOXSP4W3ITSW",2,"ta",3,0.0445,95,80,4,228.881,6,"Donald Trump","cCases",50,10,1,393782,677570,1988,"NV",1.94652648489002,1.97706226971134
89119,450000,450000,5e+05,550000,75,FALSE,"AQOXSP4W3ITSW",2,"ta",1,0.0445,95,80,4,228.881,6,"Donald Trump","cCases",50,10,1,393782,505959,1988,"NV",1.59261257854638,2.96559340456702
89119,405000,405000,405000,405000,50,FALSE,"A1B3OND8ULPLC9",2,"g",1,0.021,80,50,4,282.042,6,"Trump","cCases",37,10,1,393782,505959,1988,"NV",1.43335132069174,1.97706226971134
89119,405000,405000,405000,405000,50,FALSE,"A1B3OND8ULPLC9",2,"g",2,0.021,80,50,4,282.042,6,"Trump","cCases",37,10,1,393782,590573,1988,"NV",1.43335132069174,1.97706226971134
89122,943782,443782,643782,943782,93,FALSE,"A2ACDEZLWBK48Z",3.2,"g",3,319,NA,NA,NA,296.016,6,"donald trump","cCases",57,9,NA,393782,677570,1988,"NV",3.62400971426054,3.56635137561454
89122,443782,443782,643782,943782,61,FALSE,"A2ACDEZLWBK48Z",3.2,"g",1,319,NA,NA,NA,296.016,6,"donald trump","cCases",57,9,NA,393782,505959,1988,"NV",1.70406966758634,2.3392197194891
89122,643782,443782,643782,943782,75,FALSE,"A2ACDEZLWBK48Z",3.2,"g",2,319,NA,NA,NA,296.016,6,"donald trump","cCases",57,9,NA,393782,590573,1988,"NV",2.47204568625602,2.87608981904398
89123,575000,575000,850000,1100000,40,FALSE,"AP9M4LGBH8FYM",2,"ta",1,0.0319,100,100,5,367.3,6,"Donald Trump","cCases",59,10,1,393782,505959,1988,"NV",2.03500496147593,1.58164981576908
89123,1100000,575000,850000,1100000,10,FALSE,"AP9M4LGBH8FYM",2,"ta",3,0.0319,100,100,5,367.3,6,"Donald Trump","cCases",59,10,1,393782,677570,1988,"NV",3.89305296978003,0.395412453942269
89123,850000,575000,850000,1100000,20,FALSE,"AP9M4LGBH8FYM",2,"ta",2,0.0319,100,100,5,367.3,6,"Donald Trump","cCases",59,10,1,393782,590573,1988,"NV",3.00826820392094,0.790824907884538
89134,135000,135000,180000,225000,90,FALSE,"A3ILHE9QEMS56D",1,"g",1,7990000,100,99,7,1206.561,6,"Trump","cCases",37,10,NA,96968,165851,1988,"NV",0.941847369258495,3.58335821444311
89134,575000,450000,510000,575000,51,FALSE,"A3ILHE9QEMS56D",2,"g",3,0.1108,100,99,7,178.649,6,"Trump","cCases",37,10,0,393782,677570,1988,"NV",2.03500496147593,2.01660351510557
89134,450000,450000,510000,575000,90,FALSE,"A3ILHE9QEMS56D",2,"g",1,0.1108,100,99,7,178.649,6,"Trump","cCases",37,10,0,393782,505959,1988,"NV",1.59261257854638,3.55871208548042
89134,180000,135000,180000,225000,80,FALSE,"A3ILHE9QEMS56D",1,"g",2,7990000,100,99,7,1206.561,6,"Trump","cCases",37,10,NA,96968,248079,1988,"NV",1.25579649234466,3.18520730172721
89134,510000,450000,510000,575000,77,FALSE,"A3ILHE9QEMS56D",2,"g",2,0.1108,100,99,7,178.649,6,"Trump","cCases",37,10,0,393782,590573,1988,"NV",1.80496092235256,3.04467589535547
89134,225000,135000,180000,225000,80,FALSE,"A3ILHE9QEMS56D",1,"g",3,7990000,100,99,7,1206.561,6,"Trump","cCases",37,10,NA,96968,340775,1988,"NV",1.56974561543082,3.18520730172721
89141,5e+05,140000,2e+05,5e+05,34,FALSE,"A2Z2S1ZSSSNRKS",1,"g",3,3380000,80,78,6,217.537,6,"Donald Trump","cCases",34,10,NA,96968,340775,1988,"NV",3.48832358984628,1.35371310323406
89141,650000,5e+05,650000,8e+05,54,FALSE,"A2Z2S1ZSSSNRKS",2,"g",2,0.1101,80,76,7,281.709,6,"Donald Trump","cCases",34,10,0,393782,590573,1988,"NV",2.30044039123366,2.13522725128825
89141,140000,140000,2e+05,5e+05,79,FALSE,"A2Z2S1ZSSSNRKS",1,"g",1,3380000,80,78,6,217.537,6,"Donald Trump","cCases",34,10,NA,96968,165851,1988,"NV",0.976730605156958,3.14539221045562
89141,5e+05,5e+05,650000,8e+05,82,FALSE,"A2Z2S1ZSSSNRKS",2,"g",1,0.1101,80,76,7,281.709,6,"Donald Trump","cCases",34,10,0,393782,505959,1988,"NV",1.7695695317182,3.24238212232661
89141,2e+05,140000,2e+05,5e+05,62,FALSE,"A2Z2S1ZSSSNRKS",1,"g",2,3380000,80,78,6,217.537,6,"Donald Trump","cCases",34,10,NA,96968,248079,1988,"NV",1.39532943593851,2.46853565883859
89141,8e+05,5e+05,650000,8e+05,30,FALSE,"A2Z2S1ZSSSNRKS",2,"g",3,0.1101,80,76,7,281.709,6,"Donald Trump","cCases",34,10,0,393782,677570,1988,"NV",2.83131125074912,1.18623736182681
89145,6e+05,470000,6e+05,8e+05,71,FALSE,"A1AF25FCVKC87X",2,"ta",2,0.0969,100,100,7,122.863,6,"Trump","cCases",35,10,0,393782,590573,1988,"NV",2.12348343806184,2.80742842299011
89145,190000,110000,140000,190000,57,FALSE,"A1AF25FCVKC87X",1,"ta",3,8e+05,100,100,6,101.959,6,"Trump","cCases",35,10,NA,96968,340775,1988,"NV",1.32556296414159,2.26946020248064
89145,140000,110000,140000,190000,73,FALSE,"A1AF25FCVKC87X",1,"ta",2,8e+05,100,100,6,101.959,6,"Trump","cCases",35,10,NA,96968,248079,1988,"NV",0.976730605156958,2.90650166282608
89145,8e+05,470000,6e+05,8e+05,63,FALSE,"A1AF25FCVKC87X",2,"ta",3,0.0969,100,100,7,122.863,6,"Trump","cCases",35,10,0,393782,677570,1988,"NV",2.83131125074912,2.49109845983629
89145,110000,110000,140000,190000,91,FALSE,"A1AF25FCVKC87X",1,"ta",1,8e+05,100,100,6,101.959,6,"Trump","cCases",35,10,NA,96968,165851,1988,"NV",0.767431189766181,3.6231733057147
89145,470000,470000,6e+05,8e+05,96,FALSE,"A1AF25FCVKC87X",2,"ta",1,0.0969,100,100,7,122.863,6,"Trump","cCases",35,10,0,393782,505959,1988,"NV",1.66339535981511,3.79595955784578
89178,6e+05,5e+05,6e+05,7e+05,32,FALSE,"A3UPAXLDS67HKJ",2,"ta",2,0.0569,89,97,5,204.054,6,"Donald Trump","cCases",34,9,1,393782,590573,1988,"NV",2.12348343806184,1.26531985261526
89178,5e+05,5e+05,6e+05,7e+05,54,FALSE,"A3UPAXLDS67HKJ",2,"ta",1,0.0569,89,97,5,204.054,6,"Donald Trump","cCases",34,9,1,393782,505959,1988,"NV",1.7695695317182,2.13522725128825
89178,7e+05,5e+05,6e+05,7e+05,15,FALSE,"A3UPAXLDS67HKJ",2,"ta",3,0.0569,89,97,5,204.054,6,"Donald Trump","cCases",34,9,1,393782,677570,1988,"NV",2.47739734440548,0.593118680913403
89501,8e+05,5e+05,8e+05,1e+06,80,FALSE,"A2YTQDLACTLIBA",2,"ta",2,0.0884,100,96,6,223.543,6,"trump","cCases",65,10,0,393782,590573,1988,"NV",2.83131125074912,3.16329963153815
89501,1e+06,5e+05,8e+05,1e+06,80,FALSE,"A2YTQDLACTLIBA",2,"ta",3,0.0884,100,96,6,223.543,6,"trump","cCases",65,10,0,393782,677570,1988,"NV",3.53913906343639,3.16329963153815
89501,170000,170000,250000,325000,72,FALSE,"A2YTQDLACTLIBA",1,"ta",1,4440000,80,80,6,185.07,6,"trump","cCases",65,10,NA,96968,165851,1988,"NV",1.18603002054773,2.86668657155449
89501,5e+05,5e+05,8e+05,1e+06,80,FALSE,"A2YTQDLACTLIBA",2,"ta",1,0.0884,100,96,6,223.543,6,"trump","cCases",65,10,0,393782,505959,1988,"NV",1.7695695317182,3.16329963153815
89501,325000,170000,250000,325000,73,FALSE,"A2YTQDLACTLIBA",1,"ta",3,4440000,80,80,6,185.07,6,"trump","cCases",65,10,NA,96968,340775,1988,"NV",2.26741033340008,2.90650166282608
89501,250000,170000,250000,325000,73,FALSE,"A2YTQDLACTLIBA",1,"ta",2,4440000,80,80,6,185.07,6,"trump","cCases",65,10,NA,96968,248079,1988,"NV",1.74416179492314,2.90650166282608
90001,120000,105000,120000,150000,80,FALSE,"AEM718JL7V8J1",1,"ta",2,11030000,70,80,5,492.133,6,"donald trump","cCases",36,9,NA,96968,248079,1988,"CA",0.837197661563107,3.18520730172721
90001,105000,105000,120000,150000,80,FALSE,"AEM718JL7V8J1",1,"ta",1,11030000,70,80,5,492.133,6,"donald trump","cCases",36,9,NA,96968,165851,1988,"CA",0.732547953867718,3.18520730172721
90001,150000,105000,120000,150000,80,FALSE,"AEM718JL7V8J1",1,"ta",3,11030000,70,80,5,492.133,6,"donald trump","cCases",36,9,NA,96968,340775,1988,"CA",1.04649707695388,3.18520730172721
90005,450000,160000,3e+05,450000,25,FALSE,"A1KBIPT93HWRRM",1,"ta",3,4250000,65,75,5,243.16,6,"donald trump","cCases",24,8,NA,96968,340775,1988,"CA",3.13949123086165,0.995377281789753
90005,3e+05,160000,3e+05,450000,35,FALSE,"A1KBIPT93HWRRM",1,"ta",2,4250000,65,75,5,243.16,6,"donald trump","cCases",24,8,NA,96968,248079,1988,"CA",2.09299415390777,1.39352819450565
90005,160000,160000,3e+05,450000,40,FALSE,"A1KBIPT93HWRRM",1,"ta",1,4250000,65,75,5,243.16,6,"donald trump","cCases",24,8,NA,96968,165851,1988,"CA",1.11626354875081,1.5926036508636
90011,395000,395000,4e+05,410000,58,FALSE,"A7SXWHGK8B40R",2,"g",1,0.1164,75,72,7,90.35,6,"Trump","cCases",24,10,0,393782,505959,1988,"CA",1.39795993005738,2.29339223286516
