"attention","effort","id","age","age_bin","MTurk_ID","group_id","rt_t","rt_g","rt_ta","prob_of_case","prob_of_hosp","prob_of_death","zip","Gender","gen_health","gen_anxiety","president","edu","edu_mom","start_en","prim_lng","num1","num2","num3","num4","num5","num6","num7","num8","num_mu","cons1","cons2","cons3","cons4","cons5","cons6","cons7","conserv_mu","know_someone","corona_news_1","corona_anxious_1","past_social_iso_1","futur_social_iso_1","risk1","risk2","risk3","risk4","risk5","risk6","risk_mu","time_to_stop_dist","max_new_cases","cCases_1_est","cCases_2_est","cCases_3_est","aCases_1_est","aCases_2_est","aCases_3_est","deaths_1_est","deaths_2_est","deaths_3_est","og_n","new_n","study","income_down_1","optimism_1","essential_worker","total_time","news","fox","new","trump"
6,9,79,27,"young","A19DZAFFZEU6GN","t",161.92,NA,NA,19,3,3,20850,2,2,3,"Trump",3,5,"0","English",-0.5,0.5,0.5,1.5,1.5,1.5,1.5,1.5,1,-3,-3,3,-2,1,0,-3,-1,0,60,75,67,62,-2,-3,-3,-3,-1,-2,-2.33333333333333,4,20000,130000,2e+05,350000,180000,220000,380000,1500,2000,2500,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,80,35,"middle","A1AF25FCVKC87X","ta",NA,NA,101.959,7,2,1,89145,2,1,1,"Trump",5,2,"0","english",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,-3,-4,2,-1,-4,-4,-4,-2.57142857142857,0,98,11,100,100,-3,0,2,0,-4,-3,-1.33333333333333,6,10000,110000,140000,190000,2e+05,4e+05,5e+05,1700,1900,2500,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,7,81,25,"young","A1E8VY6G6VFBB9","ta",NA,NA,91.115,88,100,99,75001,2,5,1,"Donald Trump",5,5,"10","English",0.5,2.5,1.5,-0.5,0.5,2.5,-2.5,-2.5,0.25,2,-4,-3,1,-2,2,4,0,1,100,100,100,100,0,-1,1,1,-2,0,-0.166666666666667,6,1000,2,4,8,2,4,8,3,6,9,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,7,82,34,"middle","A5X397JR1NNQC","ta",NA,NA,138.641,25,2,0,64093,2,3,3,"Donald Trump",4,4,"1","English",0.5,0.5,0.5,0.5,0.5,-0.5,0.5,1.5,0.5,-3,-3,3,0,-2,2,-2,-0.714285714285714,1,55,82,0,85,0,1,0,-1,0,0,0,7,50000,125000,160000,225000,2e+06,2400000,2800000,3000,4500,5800,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,7,83,34,"middle","A3S3WYVCVWW8IZ","ta",NA,NA,143.042,6,4,0,77521,2,2,1,"Trump",5,5,"4","english",-0.5,1.5,1.5,1.5,1.5,0.5,-0.5,0.5,0.75,0,0,3,0,0,2,1,0.857142857142857,0,85,5,93,94,1,1,1,1,-1,1,0.666666666666667,2,50000,1e+05,105000,110000,1e+05,105000,110000,2000,2500,3000,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,6,84,33,"middle","A25CAT0W9W97Z8","t",215.852,NA,NA,22,3,1,21045,2,2,2,"donald trump",5,2,"1","english",1.5,1.5,1.5,1.5,-0.5,2.5,-2.5,1.5,0.875,-3,-4,0,-4,-4,-1,4,-1.71428571428571,0,82,29,100,100,2,0,-1,0,1,2,0.666666666666667,4,25000,2e+05,4e+05,8e+05,5e+05,1e+06,1500000,3500,8000,18000,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,85,41,"middle","A3B9OZQTE4US3T","t",123.379,NA,NA,4,3,0,34953,2,1,3,"trump",5,6,"1","english",-0.5,-0.5,0.5,0.5,1.5,0.5,-0.5,1.5,0.375,-4,4,2,-4,4,0,4,0.857142857142857,0,84,75,84,75,1,2,0,0,-1,1,0.5,3,233000,1e+05,111000,120000,110000,122255,135000,1200,1500,2000,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,9,86,32,"middle","A3AMBZAY9FDKP7","ta",NA,NA,160.79,35,28,7,46062,1,2,4,"trump",5,4,"birth","english",-2.5,-1.5,1.5,1.5,2.5,0.5,1.5,1.5,0.625,3,2,3,1,2,1,1,1.85714285714286,0,88,90,100,100,2,-2,-2,-1,2,-1,-0.333333333333333,4,10000,111000,120000,125000,1e+05,125000,140000,2000,2500,3000,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,87,29,"young","A3GAQNTZ1V1VO","g",NA,132.341,NA,20,3,0,19106,2,2,2,"Donald Trump",6,6,"1","English",1.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.375,2,2,4,4,4,1,2,2.71428571428571,0,100,53,100,100,2,4,1,1,0,1,1.5,7,80000,120000,170000,246000,150000,320000,6e+05,1500,2500,3800,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,88,26,"young","A20O44S26VN11P","t",119.539,NA,NA,4,3,1,23454,1,2,2,"Donald Trump",5,3,"1","english",1.5,2.5,2.5,2.5,1.5,0.5,-0.5,1.5,1.5,-4,-4,-3,-4,-4,-4,-4,-3.85714285714286,0,52,34,64,76,2,4,1,4,2,2,2.5,5,50000,150000,2e+05,350000,2e+05,4e+05,8e+05,2500,3500,5000,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,89,29,"young","A12M2G1YU4TVCI","g",NA,124.276,NA,5,1,0,43551,1,2,2,"Donald Trump",5,6,"0","English",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,-2,-4,3,-2,-2,0,-2,-1.28571428571429,0,61,23,82,93,1,0,0,1,2,0,0.666666666666667,5,18000,120000,180000,210000,150000,210000,230000,1590,1650,1710,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,91,27,"young","A12FTSX85NQ8N9","t",142.5,NA,NA,69,13,5,42066,2,2,1,"Donald Trump",5,2,"5","English",-0.5,-0.5,-0.5,-0.5,0.5,0.5,1.5,0.5,0.125,-3,-4,2,-3,-1,-2,-4,-2.14285714285714,0,53,4,86,87,-2,0,0,-1,0,-1,-0.666666666666667,4,20000,120000,2e+05,250000,11000,180000,230000,1600,1800,2000,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,8,92,30,"middle","A3CH1Z6J9R38G9","ta",NA,NA,154.415,9,2,1,85225,2,4,2,"Donald Trump",5,5,"0","English",2.5,2.5,2.5,2.5,1.5,2.5,2.5,2.5,2.375,-4,-4,-2,-3,-4,-3,-3,-3.28571428571429,0,6,53,85,88,0,-2,-1,-1,-2,-3,-1.5,5,50000,104000,114000,137000,247000,288000,333000,1600,1900,2300,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,93,31,"middle","A1MJWY7UO3CDSM","ta",NA,NA,140.287,2,1,1,1109,2,1,1,"donald trump",6,5,"0","english",1.5,1.5,2.5,2.5,1.5,0.5,1.5,1.5,1.625,2,-2,3,3,4,4,4,2.57142857142857,0,88,55,84,94,-1,2,1,1,-2,1,0.333333333333333,4,2500,150000,250000,325000,250000,4e+05,9e+05,1800,2400,3200,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,94,34,"middle","A3OUNEJO97MM8E","t",97.492,NA,NA,25,2,2,7751,2,2,4,"Trump",6,5,"5","English",0.5,0.5,0.5,1.5,1.5,0.5,1.5,1.5,1,-2,-2,3,-2,-3,-1,-3,-1.42857142857143,0,87,93,65,50,-1,-1,1,1,0,-1,-0.166666666666667,5,5000,150000,250000,4e+05,250000,5e+05,1e+06,2500,4000,7500,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,8,95,29,"young","A3ANJRMHMVC97K","g",NA,135.964,NA,1,1,1,99223,1,3,4,"trump",5,5,"0","english",2.5,2.5,2.5,2.5,1.5,0.5,-0.5,1.5,1.625,-1,-3,0,1,-4,-3,-2,-1.71428571428571,0,89,28,48,48,-3,-3,-2,-3,-2,-3,-2.66666666666667,5,20,1e+05,120000,150000,101000,122000,153000,1600,1900,2500,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,96,30,"middle","A3EUGO4VR2N4G1","g",NA,138.687,NA,4,3,1,16801,2,1,1,"Donald Trump",5,5,"2","English",2.5,2.5,2.5,2.5,1.5,1.5,1.5,1.5,2,-2,2,4,-2,-1,3,0,0.571428571428571,0,95,2,73,77,-1,-1,-1,-1,-1,1,-0.666666666666667,5,10000,150000,225000,330000,250000,450000,7e+05,2000,2800,4500,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,7,97,28,"young","A2UQ2471GMCFQ6","g",NA,120.09,NA,41,51,65,95677,1,3,3,"Donald Trump",5,5,"From birth","English",1.5,0.5,2.5,-0.5,1.5,0.5,-1.5,0.5,0.625,-1,-1,-1,0,-1,-2,-1,-1,1,57,68,57,70,2,0,2,1,-2,0,0.5,5,51000,345,455,654,455,545,765,455,565,767,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,98,33,"middle","A2V4DP31BEVABF","g",NA,180.625,NA,15,5,1,20910,2,5,2,"Donald Trump",3,3,"5","English",-1.5,-0.5,-0.5,-0.5,1.5,2.5,1.5,1.5,0.5,-3,-3,4,2,4,0,2,0.857142857142857,0,25,17,79,80,2,0,0,0,0,0,0.333333333333333,5,10000,101000,120000,150000,1e+05,105000,120000,1700,2000,2300,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,99,58,"middle","A11LSO6D7BMY99","ta",NA,NA,168.274,10,12,12,34232,1,3,1,"Trump",5,5,"1","english",0.5,0.5,1.5,1.5,1.5,1.5,1.5,2.5,1.375,-2,2,4,0,0,-1,-2,0.142857142857143,0,72,30,93,90,0,1,1,1,0,1,0.666666666666667,5,2500,2e+05,5e+05,750000,2e+05,5e+05,750000,6000,10000,15000,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,9,100,22,"young","AAC75K1B67YG6","t",121.619,NA,NA,29,3,1,44514,2,3,2,"Donald Trump",2,5,"1","English",0.5,1.5,1.5,1.5,1.5,2.5,2.5,1.5,1.625,-3,-3,-4,-4,-3,-4,-4,-3.57142857142857,0,86,75,98,94,0,1,2,1,0,0,0.666666666666667,5,1e+05,150000,250000,5e+05,1e+06,1500000,2500000,2000,3000,5000,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,6,101,34,"middle","A1I3QYJJU5ACFR","t",188.457,NA,NA,1,0,0,70000,2,1,2,"Donald j trump",5,5,"5","English",1.5,1.5,1.5,1.5,-0.5,-0.5,0.5,1.5,0.875,0,0,0,1,0,0,1,0.285714285714286,0,50,3,72,74,2,-1,-1,-1,1,2,0.333333333333333,4,10000,1e+05,102000,105000,150000,155000,160000,1500,1525,1550,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,102,30,"middle","AQL24433IP0QQ","g",NA,52.2,NA,3,2,1,97360,2,2,1,"Trump",5,6,"1","English",1.5,0.5,1.5,1.5,0.5,-0.5,-0.5,-0.5,0.5,-2,-2,-1,-1,-1,-1,-2,-1.42857142857143,0,69,5,76,87,0,1,1,-1,0,1,0.333333333333333,4,7800,78,228,715,181,482,1534,15,49,105,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,103,41,"middle","A3DJJQP3ATMFKP","g",NA,179.192,NA,1,0,0,85282,1,3,2,"Donald Trump",2,3,"0","English",-2.5,-2.5,-2.5,-2.5,0.5,0.5,-0.5,0.5,-1.125,4,-3,-4,-4,-3,3,4,-0.428571428571429,0,83,51,100,100,-2,-2,-2,-2,2,-2,-1.33333333333333,5,10000,150000,2e+05,3e+05,2e+05,3e+05,4e+05,1800,2000,2200,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,104,39,"middle","A1T83SZBP2DN65","ta",NA,NA,218.958,15,6,13,28211,1,2,2,"Trump",5,2,"1","English",-1.5,-0.5,0.5,0.5,0.5,-0.5,0.5,0.5,0,-3,-4,-2,-4,-3,-2,-3,-3,0,93,20,96,90,1,1,1,1,-1,1,0.666666666666667,4,10000,120000,135000,145000,120000,135000,140000,1500,2000,2500,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,106,28,"young","AITLTT4ZKSZIM","ta",NA,NA,155.212,43,1,1,99163,2,2,2,"Donald Trump",5,6,"1","english",1.5,1.5,1.5,1.5,2.5,1.5,2.5,2.5,1.875,4,-1,-4,-4,-3,4,4,0,0,73,17,100,100,-2,0,-1,-2,-2,-2,-1.5,5,25000,130000,175000,250000,3e+05,5e+05,1e+09,1750,1900,2200,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,107,47,"middle","A1FG2G9TZSDN","g",NA,199.263,NA,10,3,1,98661,1,2,3,"Donald Trump",5,5,"from infancy (born in US)","English",0.5,1.5,1.5,2.5,2.5,0.5,-2.5,2.5,1.125,-4,-4,-3,-4,-4,-3,-4,-3.71428571428571,1,90,70,95,95,-3,-3,-2,-3,0,-2,-2.16666666666667,5,30000,125000,150000,2e+05,250000,3e+05,4e+05,2000,2500,3000,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,110,38,"middle","A6HDSE80LQPR8","ta",NA,NA,157.342,30,60,40,92802,2,3,3,"Trump",5,5,"6","English",-2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.875,-3,-4,4,-4,-3,4,4,-0.285714285714286,0,100,90,50,60,-1,1,2,0,-1,1,0.333333333333333,6,20000,120000,150000,2e+05,150000,2e+05,3e+05,2000,2500,3200,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,111,38,"middle","A12TZ1W76AGOF9","g",NA,240.157,NA,10,9,1,85083,1,1,2,"Donald Trump",5,6,"0","english",0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,1,3,3,1,3,3,1,3,2.42857142857143,0,37,19,90,92,1,2,2,2,0,4,1.83333333333333,5,100,9710,9770,9820,9710,9770,9820,1480,1487,1495,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,112,29,"young","A2QX3YJXAAHHVV","t",99.594,NA,NA,68,25,3,67229,2,2,2,"Donald Trump",5,5,"0","English",1.5,1.5,1.5,1.5,1.5,1.5,2.5,1.5,1.625,-4,-1,3,4,-1,0,-4,-0.428571428571429,0,87,41,75,83,4,0,1,1,1,-1,1,4,2e+05,150000,250000,5e+05,5e+05,1e+06,2e+06,2000,4000,8000,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,113,41,"middle","A3PIUNG7VXQWTR","t",183.266,NA,NA,25,15,0,16823,2,2,2,"Donald Trump",5,5,"2","English Language",1.5,2.5,0.5,0.5,1.5,2.5,1.5,2.5,1.625,-2,-3,4,-2,1,3,-4,-0.428571428571429,0,100,87,86,79,0,-1,-2,-1,1,-1,-0.666666666666667,6,250000,110000,115000,120000,140000,170000,2e+05,2100,2600,3200,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,114,58,"middle","A1Y25W1Y7KDE5","ta",NA,NA,238.333,31,10,5,49006,2,3,3,"Donald Trump",3,5,"1","English",-0.5,-0.5,-0.5,-0.5,2.5,2.5,2.5,2.5,1,-4,-4,4,-2,-4,-4,-4,-2.57142857142857,0,70,82,81,85,-2,-2,-3,-3,-4,-2,-2.66666666666667,5,19000,106000,115000,140000,140000,160000,180000,2000,2700,3400,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,9,115,41,"middle","A19HLB95FVWUYS","ta",NA,NA,129.62,20,19,19,75081,1,3,2,"Trump",3,3,"1","English",0.5,0.5,0.5,0.5,0.5,-0.5,0.5,0.5,0.375,0,0,4,0,0,4,0,1.14285714285714,0,50,18,100,100,0,0,0,0,-1,-2,-0.5,4,1500,140000,250000,5e+05,2e+05,4e+05,6e+05,2500,6000,10000,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,9,116,32,"middle","ABUU4QXC2IU4G","g",NA,141.364,NA,12,5,3,99901,2,2,2,"Trump",5,6,"1","English",-0.5,1.5,1.5,2.5,0.5,0.5,0.5,0.5,0.875,-3,3,4,4,4,4,4,2.85714285714286,0,90,30,69,75,2,2,1,2,0,0,1.16666666666667,5,2500,105000,110000,125000,107500,125000,175000,1650,1750,2000,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,8,117,23,"young","A37FKDXXL7G8KM","ta",NA,NA,132.344,65,68,65,60644,2,1,1,"Trump",3,3,"born","english",0.5,1.5,0.5,1.5,0.5,0.5,-1.5,2.5,0.75,4,-3,-2,2,4,4,4,1.85714285714286,0,63,61,69,78,1,2,1,2,1,-1,1,6,35,1e+05,105000,120000,110000,115000,125000,1600,1800,2000,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,118,42,"middle","A2MCRVU8I9VNHG","ta",NA,NA,133.239,3,1,0,83404,2,4,3,"Donald Trump",2,5,"0","English",-0.5,-0.5,-0.5,-0.5,1.5,1.5,1.5,1.5,0.5,4,4,4,4,4,4,-4,2.85714285714286,0,61,35,92,98,-3,-3,-2,-3,-4,-3,-3,4,2000,2500,5000,8000,3500,8000,120000,1600,1900,2200,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,9,119,32,"middle","A2FC4QEPPH4W6U","t",139.962,NA,NA,19,2,2,92618,1,3,4,"Trump",6,6,"1","English",-1.5,-1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.5,-2,-4,-1,-4,-4,-4,-3,-3.14285714285714,0,90,100,90,81,-2,-3,-3,-2,-1,-2,-2.16666666666667,7,10000,150000,3e+05,750000,110000,130000,150000,2500,3500,6000,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,9,121,26,"young","A296WX3QFEK7A0","ta",NA,NA,53.246,22,25,13,55038,2,3,2,"trump",5,5,"4","english",1.5,0.5,-0.5,0.5,0.5,1.5,0.5,0.5,0.625,1,1,2,-2,2,-2,-2,0,0,22,31,66,45,0,-1,-1,1,0,1,0,6,10000,1e+05,120000,150000,1e+05,120000,145000,2000,6000,10000,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,8,122,49,"middle","A2H9GCED75EGNT","t",197.878,NA,NA,21,1,2,67058,2,3,2,"Donald Trump",3,3,"1","English",2.5,1.5,2.5,2.5,1.5,2.5,1.5,1.5,2,-2,-2,0,-2,-1,-2,-1,-1.42857142857143,0,38,22,80,63,1,1,-1,1,-1,-2,-0.166666666666667,7,5000,120000,147000,175000,2e+05,250000,360000,1500,1590,1652,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,124,40,"middle","A2GA29WTMFW2W","t",228.712,NA,NA,5,0,0,90017,2,2,2,"Donald Trump",5,2,"1","English",-0.5,-0.5,2.5,2.5,1.5,1.5,1.5,0.5,1.125,3,3,4,4,3,4,3,3.42857142857143,0,90,50,95,95,-1,-3,-2,-2,1,2,-0.833333333333333,5,20000,110000,140000,175000,130000,160000,195000,1700,2000,2300,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,125,35,"middle","A2QFZ2524HID2B","g",NA,91.988,NA,5,11,6,77070,1,2,2,"Donald J. Trump",5,6,"1","english",0.5,-0.5,1.5,1.5,1.5,1.5,-1.5,2.5,0.875,-3,3,4,4,4,4,4,2.85714285714286,0,9,32,30,42,1,0,1,1,-2,1,0.333333333333333,4,20000,120000,140000,2e+05,1e+05,120000,140000,20000,40000,60000,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,9,126,26,"young","A1CRE2Z623JZ6V","g",NA,104.192,NA,1,0,0,82072,1,1,1,"trump",6,6,"2","english",1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0,-2,4,-4,-4,-4,-3,-1.85714285714286,0,27,1,0,0,1,1,1,1,0,0,0.666666666666667,1,1000,1e+05,110000,120000,110000,120000,130000,1600,1800,2000,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,127,47,"middle","A30CKD84V82EH2","g",NA,175.503,NA,6,1,0,22553,1,2,2,"Trump",5,2,"1","English",0.5,2.5,2.5,2.5,2.5,-0.5,2.5,1.5,1.75,1,1,3,1,1,-2,-1,0.571428571428571,0,61,30,100,100,-2,-2,-2,-2,-2,2,-1.33333333333333,5,7000,120000,150000,175000,140000,170000,2e+05,2000,4500,9000,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,128,45,"middle","ALOYY3E72AQ1K","g",NA,292.398,NA,9,2,1,28269,1,2,2,"Trump",5,3,"0","English",-0.5,-0.5,1.5,1.5,2.5,2.5,2.5,2.5,1.5,-4,-4,3,-3,-4,0,-4,-2.28571428571429,0,80,50,93,93,-2,-3,-2,-2,-1,0,-1.66666666666667,5,15000,48000,95000,210000,850000,1200000,1800000,780,2100,3800,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,9,129,30,"middle","A3CD3C99T8S6ON","t",193.144,NA,NA,25,2,1,60014,2,1,2,"Donald Trump",6,5,"0","English",1.5,2.5,2.5,2.5,2.5,1.5,1.5,2.5,2.125,3,3,4,3,3,3,3,3.14285714285714,0,80,70,85,85,-1,-2,-2,-1,0,0,-1,2,40000,170000,310000,4e+05,3e+05,450000,650000,2500,4700,6500,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,130,24,"young","A2FN0MPGK61HW","ta",NA,NA,203.243,7,5,1,78751,1,3,3,"Donald Trump",3,5,"2","english",0.5,0.5,1.5,1.5,1.5,1.5,1.5,1.5,1.25,-1,-1,2,1,-1,0,-1,-0.142857142857143,0,84,78,88,89,-1,-2,-2,-2,-2,-2,-1.83333333333333,5,20000,150000,350000,750000,150600,361000,775000,4500,5000,7500,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,8,131,32,"middle","A1W845RVTAYPYN","ta",NA,NA,106.552,0,0,0,92782,2,1,2,"donald trump",5,5,"1","english",-1.5,-0.5,-2.5,1.5,-0.5,-1.5,1.5,-0.5,-0.5,-2,-1,0,-1,-2,-4,-4,-2,0,17,25,100,100,2,4,2,4,-4,4,2,2,12000,120000,160000,3e+05,2e+05,6e+05,1e+06,2000,2600,3600,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,132,65,"old","A2NZ7RMSBXESNI","t",215.584,NA,NA,2,0,0,89508,1,2,2,"Trump",4,2,"1","English",-2.5,-0.5,-0.5,-0.5,0.5,-0.5,-1.5,0.5,-0.625,-3,-1,4,4,4,-2,3,1.28571428571429,0,100,80,100,100,-2,-2,-2,-2,-2,2,-1.33333333333333,7,2750,3e+05,6e+05,1200000,1e+06,2e+06,4e+06,2000,2700,3500,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,9,133,37,"middle","A3CTXNQ2GXIQSP","ta",NA,NA,299.8,30,10,1,7030,2,2,2,"Donald Trump",5,6,"1","English",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,-4,-4,3,-4,-3,0,-4,-2.28571428571429,1,90,35,90,90,-2,-3,-2,-2,-2,-2,-2.16666666666667,5,5000,120000,2e+05,350000,1e+06,1200000,1500000,2500,5000,10000,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,134,50,"middle","A12C01LD8TO3Y8","ta",NA,NA,144.239,21,38,10,37890,1,3,4,"Donald Trump",2,6,"1","English",-0.5,-0.5,-0.5,-0.5,-1.5,-0.5,2.5,0.5,-0.125,0,0,0,0,0,0,0,0,0,85,79,91,100,-3,-3,-2,-2,2,-2,-1.66666666666667,1,1000,1e+05,110000,120000,1e+05,1e+05,1e+05,100,120,200,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,135,24,"young","A03172343NB8PHOPICC1","ta",NA,NA,99.042,5,0,0,10001,2,1,1,"Donald Trump",5,6,"1","English",1.5,0.5,1.5,1.5,0.5,1.5,-0.5,0.5,0.875,4,4,4,4,3,3,4,3.71428571428571,1,100,10,100,100,0,1,2,-1,0,0,0.333333333333333,3,600,99500,104000,106000,105000,112000,115000,1500,1600,1675,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,9,136,30,"middle","A2LZ9KG42SZ3I0","t",111.344,NA,NA,2,1,1,57701,2,3,4,"trump",2,2,"3","english",-1.5,-1.5,-1.5,1.5,0.5,2.5,2.5,2.5,0.625,-4,-4,-3,-4,-2,-4,-4,-3.57142857142857,0,51,51,50,51,0,0,0,0,0,0,0,6,1000,110000,120000,160000,11000,13000,160000,1500,1600,1750,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,137,24,"young","A24BTHQJ9OKCWA","ta",NA,NA,258.235,50,1,1,1220,1,2,4,"Donald Trump",4,3,"Birth","English",-2.5,-2.5,-1.5,-2.5,2.5,2.5,2.5,0.5,-0.125,0,-4,0,0,0,0,0,-0.571428571428571,0,19,50,51,51,4,4,0,0,0,-3,0.833333333333333,6,5000,150000,3e+05,450000,150000,3e+05,450000,1550,1680,1760,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,138,58,"middle","A121T4P5NKCHCS","g",NA,171.099,NA,10,0,0,95864,2,4,1,"Donald Trump",3,4,"2","English",0.5,2.5,2.5,2.5,1.5,2.5,2.5,2.5,2.125,4,4,4,4,4,4,4,4,0,93,10,100,90,-2,-3,-2,-2,-2,4,-1.16666666666667,4,10000,140000,220000,270000,5e+05,750000,1e+06,1600,2100,2400,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,9,139,52,"middle","A49A0FF6ZXYDU","ta",NA,NA,322.823,68,62,22,17055,1,4,4,"trump",5,2,"1","english",-2.5,-2.5,-2.5,-2.5,-1.5,-0.5,-1.5,-1.5,-1.875,-4,-4,-3,-4,-4,-4,-4,-3.85714285714286,0,84,71,61,42,2,2,2,2,2,1,1.83333333333333,7,29999,1e+05,3e+05,9e+05,90000,333333,7e+05,9000,40000,1e+05,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,9,140,37,"middle","A1DY3TBDY4VZG5","g",NA,205.232,NA,5,0,0,31411,2,2,2,"Donald J Trump",6,6,"0","English",2.5,1.5,2.5,2.5,-0.5,1.5,-0.5,1.5,1.375,1,0,-1,-1,2,1,0,0.285714285714286,0,38,45,81,88,-1,0,1,1,0,1,0.333333333333333,6,1500,102500,115000,160000,115000,140000,148000,3500,6000,8090,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,141,45,"middle","A3L0DCUXI7X3A9","g",NA,178.548,NA,5,1,0,8005,2,2,3,"Trump",3,3,"0","English",0.5,0.5,1.5,1.5,1.5,0.5,0.5,0.5,0.875,3,3,4,4,4,3,4,3.57142857142857,0,90,80,90,50,1,1,2,1,1,1,1.16666666666667,5,10000,150000,2e+05,250000,3e+05,4e+05,5e+05,1600,2000,2500,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,8,143,62,"old","A1P2RQ166VS5BT","ta",NA,NA,133.232,0,0,0,80439,1,4,3,"President Donald Trump",5,2,"birth","English",1.5,1.5,1.5,1.5,0.5,1.5,2.5,1.5,1.5,3,4,4,4,-4,4,4,2.71428571428571,0,9,50,100,100,-1,-2,-1,-2,-1,-2,-1.5,5,10000,1e+05,125000,135000,1e+05,125000,150000,1600,2200,3000,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
6,10,144,48,"middle","AFDC9A6Z60W2Z","t",103.467,NA,NA,33,2,0,7421,2,2,3,"Donald Trump",3,6,"0","English",2.5,2.5,2.5,2.5,1.5,1.5,2.5,1.5,2.125,-4,-3,3,-3,-3,-2,-4,-2.28571428571429,0,87,61,73,81,0,-1,1,0,1,-1,0,6,50000,120000,150000,2e+05,2e+05,250000,3e+05,2000,2500,3000,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
